_id,Measure,Race_Ethnicity,Estimate,State,Ratio
ObjectId("5ea70f4c0e75000020036989"),Adults who reported a home health provider talking with them about all the prescription and over-the-counter medicines they were taking when they first started getting home health care,White,84.8,Alabama,3.9%
ObjectId("5ea70f4c0e7500002003698a"),Adults who reported that home health providers always listen carefully to them in the last 2 months of care,White,82.6,Alabama,6.1%
ObjectId("5ea70f4c0e7500002003698b"),Adults who reported being told what care and services they would get when they first started getting home health care,White,84.8,Alabama,7.1%
ObjectId("5ea70f4c0e7500002003698c"),Adults who reported a home health provider talking with them about how to set up their home so they can move around safely when they first started getting home health care,White,73.9,Alabama,7.7%
ObjectId("5ea70f4c0e7500002003698d"),Adults who reported that home health providers always treated them as gently as possible in the last 2 months of care,White,84.8,Alabama,8.3%
ObjectId("5ea70f4c0e7500002003698e"),Adults who reported that home health providers always treated them with courtesy and respect in the last 2 months of care,Black,84.8,Alabama,10.7%
ObjectId("5ea70f4c0e7500002003698f"),Adults who reported that home health providers always kept them informed about when they would arrive at their home in the last 2 months of care,Black,73.9,Alabama,11.3%
ObjectId("5ea70f4c0e75000020036990"),Adult hospital patients who did not receive good communication about discharge information,Black,8.6,Alabama,11.4%
ObjectId("5ea70f4c0e75000020036991"),Adults home health patients age 18 and over who reported that home health providers talked with them about the side effects of medicines in the last 2 months of care,Black,26.1,Alabama,11.6%
ObjectId("5ea70f4c0e75000020036992"),Adults who reported that home health providers always seem informed and up-to-date about all the cares or treatments they got at home in the last 2 months of care,Black,58.7,Alabama,13.2%
ObjectId("5ea70f4c0e75000020036993"),Adults who reported that home health providers talked with them about the purpose for taking their new or changed prescription medicines in the last 2 months of care,Black,30.4,Alabama,15.4%
ObjectId("5ea70f4c0e75000020036994"),Home health care patients who stayed at home after an episode of home health care,Black,65.3,Alabama,15.7%
ObjectId("5ea70f4c0e75000020036995"),Adults who reported that home health providers talked with them about when to take medicines in the last 2 months of care,Black,28.3,Alabama,16.5%
ObjectId("5ea70f4c0e75000020036996"),Adult hospital patients who sometimes or never had good communication about medications they received in the hospital,Black,9.1,Alabama,17.3%
ObjectId("5ea70f4c0e75000020036997"),Adults who reported that home health providers always explained things in a way that was easy to understand in the last 2 months of care,Black,71.7,Alabama,17.4%
ObjectId("5ea70f4c0e75000020036998"),Home health patients who had influenza vaccination during flu season,Black,66,Alabama,22.2%
ObjectId("5ea70f4c0e75000020036999"),Adults who received a blood cholesterol measurement in the last 5 years,Black,63.8,Alabama,22.4%
ObjectId("5ea70f4c0e7500002003699a"),Home health patients who had pneumococcal polysaccharide vaccination,Black,57.8,Alabama,32.9%
ObjectId("5ea70f4c0e7500002003699b"),Home health care patients who had an emergency department visit and then hospitalized,Hispanic,21.6,Alabama,59.5%
ObjectId("5ea70f4c0e7500002003699c"),Home health care patients who had to be admitted to the hospital,Hispanic,29.1,Alabama,64.0%
ObjectId("5ea70f4c0e7500002003699d"),Short-stay home health patients who had drug education on all medications,NHPI,98.1,Alabama,
ObjectId("5ea70f4c0e7500002003699e"),Composite measure: Adults ages 50-75 who received any type of colorectal cancer screening,NHPI,56.3,Alabama,
ObjectId("5ea70f4c0e7500002003699f"),People who needed to see a doctor but could not because of cost in the past 12 months,NHPI,32.4,Alabama,
ObjectId("5ea70f4c0e750000200369a0"),Adult hospital patients who strongly agree that they understood the purpose for taking each of their medications after discharge,NHPI,54.8,Alabama,
ObjectId("5ea70f4c0e750000200369a1"),Adult hospital patients who strongly agree that they understood how to manage their health after discharge,NHPI,59.1,Alabama,
ObjectId("5ea70f4c0e750000200369a2"),Adult hospital patients who always had good communication with nurses in the hospital,NHPI,83,Alabama,
ObjectId("5ea70f4c0e750000200369a3"),Adult hospital patients who always had good communication with doctors in the hospital,NHPI,88.2,Alabama,
ObjectId("5ea70f4c0e750000200369a4"),Adults who reported that home health providers talked with them about when to take medicines in the last 2 months of care,White,42.6,Alabama,26%
ObjectId("5ea70f4c0e750000200369a5"),Adults who reported that home health providers talked with them about the purpose for taking their new or changed prescription medicines in the last 2 months of care,White,43.9,Alabama,22%
ObjectId("5ea70f4c0e750000200369a6"),Adults home health patients age 18 and over who reported that home health providers talked with them about the side effects of medicines in the last 2 months of care,White,34.8,Alabama,18%
ObjectId("5ea70f4c0e750000200369a7"),Adult hospital patients who sometimes or never had good communication about medications they received in the hospital,White,7,Alabama,10%
ObjectId("5ea70f4c0e750000200369a8"),Adults who reported a home health provider asking to see all the prescription and over-the-counter medicines they were taking, when they first started getting home health care,White,90.3,Alabama,6%
ObjectId("5ea70f4c0e750000200369a9"),Adults who did not have any problem with the care they received from their home health providers in the last 2 months of care,White,96.1,Alabama,2%
ObjectId("5ea70f4c0e750000200369aa"),Adults who reported a home health provider talking with them about all the prescription and over-the-counter medicines they were taking when they first started getting home health care,White,89,Alabama,1%
ObjectId("5ea70f4c0e750000200369ab"),Adults who reported that home health providers always treated them as gently as possible in the last 2 months of care,White,91,Alabama,1.6%
ObjectId("5ea70f4c0e750000200369ac"),Adults who reported that home health providers always explained things in a way that was easy to understand in the last 2 months of care,White,83.9,Alabama,3.3%
ObjectId("5ea70f4c0e750000200369ad"),Adults who reported that home health providers talk about pain in the last 2 months of care,White,87.7,Alabama,3.9%
ObjectId("5ea70f4c0e750000200369ae"),Adults who reported that home health providers always treated them with courtesy and respect in the last 2 months of care,White,91,Alabama,4.2%
ObjectId("5ea70f4c0e750000200369af"),Adults who reported that home health providers always listen carefully to them in the last 2 months of care,White,83.2,Alabama,5.4%
ObjectId("5ea70f4c0e750000200369b0"),Adults who reported a home health provider talking with them about how to set up their home so they can move around safely when they first started getting home health care,White,75.5,Alabama,5.7%
ObjectId("5ea70f4c0e750000200369b1"),Adults who reported being told what care and services they would get when they first started getting home health care,White,84.5,Alabama,7.5%
ObjectId("5ea70f4c0e750000200369b2"),Adults who reported that home health providers always seem informed and up-to-date about all the cares or treatments they got at home in the last 2 months of care,Black,60.6,Alabama,10.4%
ObjectId("5ea70f4c0e750000200369b3"),Adults who reported getting the help or advice they needed when they contacted their home health providers in the last 2 months of care,Black,27.1,Alabama,10.9%
ObjectId("5ea70f4c0e750000200369b4"),Adults who reported that home health providers always kept them informed about when they would arrive at their home in the last 2 months of care,Black,72.9,Alabama,12.5%
ObjectId("5ea70f4c0e750000200369b5"),Adults who reported getting the help or advice they needed the same day they contacted their home health providers,Black,20.6,Alabama,13.6%
ObjectId("5ea70f4c0e750000200369b6"),Home health patients who had pneumococcal polysaccharide vaccination,Black,66.7,Alabama,22.5%
ObjectId("5ea70f4c0e750000200369b7"),Home health care patients who stayed at home after an episode of home health care,Black,57,Alabama,26.5%
ObjectId("5ea70f4c0e750000200369b8"),Adult hospital patients who did not receive good communication about discharge information,Black,10.7,Alabama,38.6%
ObjectId("5ea70f4c0e750000200369b9"),Home health care patients who had an emergency department visit and then hospitalized,Black,18.8,Alabama,38.8%
ObjectId("5ea70f4c0e750000200369ba"),Home health care patients who had to be admitted to the hospital,Hispanic,36.1,Alabama,103.5%
ObjectId("5ea70f4c0e750000200369bb"),Adult hospital patients who strongly disagree or disagree that staff took their preferences and those of their family and caregiver into account when deciding what the patients discharge health care would be,Hispanic,8.4,Alabama,159.3%
ObjectId("5ea70f4c0e750000200369bc"),Short-stay home health patients who had drug education on all medications,NHPI,98.5,Alabama,
ObjectId("5ea70f4c0e750000200369bd"),Adult hospital patients who always had good communication with nurses in the hospital,NHPI,80.8,Alabama,
ObjectId("5ea70f4c0e750000200369be"),Adult hospital patients who always had good communication with doctors in the hospital,NHPI,82.9,Alabama,
ObjectId("5ea70f4c0e750000200369bf"),Adult hospital patients who strongly agree that they understood how to manage their health after discharge,NHPI,53.6,Alabama,
ObjectId("5ea70f4c0e750000200369c0"),Adult hospital patients who strongly agree that they understood the purpose for taking each of their medications after discharge,NHPI,52.3,Alabama,
ObjectId("5ea70f4c0e750000200369c1"),Adults who had an appointment for routine health care in the last 12 months who sometimes or never got an appointments for routine care as soon as wanted, Medicare fee-for-service,White,8.1,Alabama,15%
ObjectId("5ea70f4c0e750000200369c2"),Adults who needed to see a specialist in the last 12 months who sometimes or never found it easy to see a specialist, Medicare fee-for-service,White,6.7,Alabama,7%
ObjectId("5ea70f4c0e750000200369c3"),Adults who had an appointment for routine health care in the last 12 months who sometimes or never got an appointments for routine care as soon as wanted, Medicare managed care,White,7.7,Alabama,7%
ObjectId("5ea70f4c0e750000200369c4"),Home health care patients whose management of oral medications improved,White,70,Alabama,6%
ObjectId("5ea70f4c0e750000200369c5"),Home health care patients whose ability to walk or move around improved,White,75.2,Alabama,5%
ObjectId("5ea70f4c0e750000200369c6"),Home health care patients whose bathing improved,White,79.2,Alabama,5%
ObjectId("5ea70f4c0e750000200369c7"),Home health care patients whose ability to get in and out of bed improved,White,73,Alabama,4%
ObjectId("5ea70f4c0e750000200369c8"),Home health care patients whose pain when moving around decreased,White,76.2,Alabama,3%
ObjectId("5ea70f4c0e750000200369c9"),Adults who needed care right away for an illness, injury, or condition in the last 12 months who sometimes or never got care as soon as wanted, Medicare fee-for-service,White,5.5,Alabama,2%
ObjectId("5ea70f4c0e750000200369ca"),Home health care patients who had an emergency department visit without a hospitalization,White,2.8,Alabama,1%
ObjectId("5ea70f4c0e750000200369cb"),Home health care patients whose shortness of breath decreased,White,76.8,Alabama,0.3%
ObjectId("5ea70f4c0e750000200369cc"),Home health patients who had improvement in upper body dressing,White,76.4,Alabama,1.3%
